 38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
38,2024-05-03 12:32:00
24.50,2025-05-09 17:21:41
24.50,2025-05-09 17:21:47
 nan,2025-05-09 17:21:53
 nan,2025-05-09 17:21:59
 nan,2025-05-09 17:22:05
 nan,2025-05-09 17:22:11
 nan,2025-05-09 17:22:17
27.10,2025-05-09 17:22:34
26.80,2025-05-09 17:22:46
 nan,2025-05-09 17:23:30
 nan,2025-05-09 17:23:30
 nan,2025-05-09 17:23:32
 nan,2025-05-09 17:23:33
25.30,2025-05-09 17:23:42
25.30,2025-05-09 17:23:50
25.30,2025-05-09 17:23:51
25.30,2025-05-09 17:23:52
25.30,2025-05-09 17:23:53
25.30,2025-05-09 17:23:54
25.30,2025-05-09 17:23:55
25.30,2025-05-09 17:23:56
25.30,2025-05-09 17:23:57
25.30,2025-05-09 17:23:58
25.30,2025-05-09 17:23:59
25.30,2025-05-09 17:24:00
25.70,2025-05-09 17:24:01
25.70,2025-05-09 17:24:02
25.30,2025-05-09 17:24:03
25.30,2025-05-09 17:24:04
25.30,2025-05-09 17:24:05
25.30,2025-05-09 17:24:06
25.30,2025-05-09 17:24:07
25.30,2025-05-09 17:24:08
25.30,2025-05-09 17:24:09
25.30,2025-05-09 17:24:10
27.60,2025-05-09 17:24:12
29.20,2025-05-09 17:24:17
29.20,2025-05-09 17:24:18
29.20,2025-05-09 17:24:19
28.50,2025-05-09 17:24:20
28.50,2025-05-09 17:24:21
28.50,2025-05-09 17:24:22
28.20,2025-05-09 17:24:23
28.20,2025-05-09 17:24:24
28.20,2025-05-09 17:24:25
28.00,2025-05-09 17:24:26
28.00,2025-05-09 17:24:27
27.60,2025-05-09 17:24:28
27.60,2025-05-09 17:24:30
27.40,2025-05-09 17:24:31
27.40,2025-05-09 17:24:33
27.10,2025-05-09 17:24:34
27.10,2025-05-09 17:24:35
27.10,2025-05-09 17:24:35
26.70,2025-05-09 17:24:36
26.70,2025-05-09 17:24:37
26.70,2025-05-09 17:24:38
26.70,2025-05-09 17:24:39
26.70,2025-05-09 17:24:40
26.70,2025-05-09 17:24:41
26.70,2025-05-09 17:24:42
26.20,2025-05-09 17:24:44
26.20,2025-05-09 17:24:45
26.20,2025-05-09 17:24:46
26.20,2025-05-09 17:24:47
26.20,2025-05-09 17:24:48
26.20,2025-05-09 17:24:49
26.20,2025-05-09 17:24:51
26.20,2025-05-09 17:24:52
25.80,2025-05-09 17:24:53
25.30,2025-05-09 17:25:49
25.30,2025-05-09 17:25:50
25.30,2025-05-09 17:25:51
25.30,2025-05-09 17:25:51
25.30,2025-05-09 17:25:52
25.30,2025-05-09 17:25:53
25.30,2025-05-09 17:25:54
25.30,2025-05-09 17:25:55
25.30,2025-05-09 17:25:56
25.30,2025-05-09 17:25:56
25.30,2025-05-09 17:25:57
25.30,2025-05-09 17:25:58
25.30,2025-05-09 17:25:59
25.30,2025-05-09 17:26:00
25.30,2025-05-09 17:26:01
25.30,2025-05-09 17:26:01
25.30,2025-05-09 17:26:02
25.30,2025-05-09 17:26:03
25.30,2025-05-09 17:26:05
25.30,2025-05-09 17:26:06
25.30,2025-05-09 17:26:07
25.30,2025-05-09 17:26:08
25.30,2025-05-09 17:26:09
25.30,2025-05-09 17:26:10
25.30,2025-05-09 17:26:11
25.30,2025-05-09 17:26:12
25.30,2025-05-09 17:26:13
25.30,2025-05-09 17:26:14
25.30,2025-05-09 17:26:15
25.30,2025-05-09 17:26:16
24.90,2025-05-09 17:26:17
24.90,2025-05-09 17:26:18
24.90,2025-05-09 17:26:19
24.90,2025-05-09 17:26:20
24.90,2025-05-09 17:26:20
24.90,2025-05-09 17:26:22
24.90,2025-05-09 17:26:22
24.90,2025-05-09 17:26:23
24.80,2025-05-09 17:26:24
24.80,2025-05-09 17:26:25
24.80,2025-05-09 17:26:27
24.80,2025-05-09 17:26:28
24.80,2025-05-09 17:26:29
24.80,2025-05-09 17:26:30
24.80,2025-05-09 17:26:31
24.80,2025-05-09 17:26:32
24.80,2025-05-09 17:26:33
24.80,2025-05-09 17:26:34
24.80,2025-05-09 17:26:35
24.80,2025-05-09 17:26:36
24.80,2025-05-09 17:26:37
24.80,2025-05-09 17:26:38
24.80,2025-05-09 17:26:39
24.80,2025-05-09 17:26:39
24.80,2025-05-09 17:26:40
24.80,2025-05-09 17:26:41
24.80,2025-05-09 17:26:42
24.80,2025-05-09 17:26:43
24.80,2025-05-09 17:26:44
24.80,2025-05-09 17:26:44
24.80,2025-05-09 17:26:45
24.80,2025-05-09 17:26:47
24.80,2025-05-09 17:26:48
24.80,2025-05-09 17:26:49
24.80,2025-05-09 17:26:49
24.80,2025-05-09 17:26:50
24.80,2025-05-09 17:26:51
24.80,2025-05-09 17:26:51
24.80,2025-05-09 17:26:52
24.80,2025-05-09 17:26:53
24.80,2025-05-09 17:26:54
24.80,2025-05-09 17:26:55
24.80,2025-05-09 17:26:56
24.80,2025-05-09 17:26:57
24.80,2025-05-09 17:26:58
24.80,2025-05-09 17:26:59
24.80,2025-05-09 17:27:00
24.80,2025-05-09 17:27:00
24.80,2025-05-09 17:27:01
24.80,2025-05-09 17:27:02
24.80,2025-05-09 17:27:03
24.80,2025-05-09 17:27:04
24.80,2025-05-09 17:27:05
24.80,2025-05-09 17:27:05
24.80,2025-05-09 17:27:07
24.80,2025-05-09 17:27:07
24.80,2025-05-09 17:27:09
24.80,2025-05-09 17:27:09
24.80,2025-05-09 17:27:10
24.80,2025-05-09 17:27:11
24.50,2025-05-09 17:27:12
24.50,2025-05-09 17:27:13
24.50,2025-05-09 17:27:14
24.50,2025-05-09 17:27:16
24.50,2025-05-09 17:27:17
24.50,2025-05-09 17:27:18
24.50,2025-05-09 17:27:19
24.50,2025-05-09 17:27:20
24.50,2025-05-09 17:27:20
24.50,2025-05-09 17:27:21
24.50,2025-05-09 17:27:22
24.50,2025-05-09 17:27:23
24.50,2025-05-09 17:27:23
24.50,2025-05-09 17:27:24
24.50,2025-05-09 17:27:25
24.50,2025-05-09 17:27:26
24.50,2025-05-09 17:27:27
24.50,2025-05-09 17:27:27
24.50,2025-05-09 17:27:29
24.50,2025-05-09 17:27:30
24.50,2025-05-09 17:27:31
24.50,2025-05-09 17:27:32
24.50,2025-05-09 17:27:33
24.50,2025-05-09 17:27:33
24.50,2025-05-09 17:27:34
24.50,2025-05-09 17:27:35
24.50,2025-05-09 17:27:36
24.50,2025-05-09 17:27:37
24.50,2025-05-09 17:27:38
24.50,2025-05-09 17:27:39
24.50,2025-05-09 17:27:40
24.50,2025-05-09 17:27:41
24.50,2025-05-09 17:27:42
24.50,2025-05-09 17:27:43
24.50,2025-05-09 17:27:43
24.50,2025-05-09 17:27:44
24.50,2025-05-09 17:27:45
24.50,2025-05-09 17:27:46
24.50,2025-05-09 17:27:47
24.50,2025-05-09 17:27:48
24.50,2025-05-09 17:27:50
24.50,2025-05-09 17:27:50
24.50,2025-05-09 17:27:52
24.50,2025-05-09 17:27:52
24.50,2025-05-09 17:27:53
24.50,2025-05-09 17:27:54
24.50,2025-05-09 17:27:55
24.50,2025-05-09 17:27:56
24.50,2025-05-09 17:27:56
24.50,2025-05-09 17:27:57
24.50,2025-05-09 17:27:58
24.50,2025-05-09 17:27:59
24.50,2025-05-09 17:28:00
24.50,2025-05-09 17:28:01
24.50,2025-05-09 17:28:02
24.50,2025-05-09 17:28:03
24.50,2025-05-09 17:28:04
24.50,2025-05-09 17:28:05
24.50,2025-05-09 17:28:06
24.50,2025-05-09 17:28:07
24.50,2025-05-09 17:28:08
24.50,2025-05-09 17:28:09
24.50,2025-05-09 17:28:10
24.50,2025-05-09 17:28:11
24.50,2025-05-09 17:28:12
24.50,2025-05-09 17:28:13
24.50,2025-05-09 17:28:14
24.50,2025-05-09 17:28:15
24.50,2025-05-09 17:28:16
24.50,2025-05-09 17:28:17
24.50,2025-05-09 17:28:18
24.50,2025-05-09 17:28:20
24.50,2025-05-09 17:28:20
24.50,2025-05-09 17:28:21
24.50,2025-05-09 17:28:22
24.50,2025-05-09 17:28:23
24.50,2025-05-09 17:28:24
24.50,2025-05-09 17:28:25
24.50,2025-05-09 17:28:26
24.50,2025-05-09 17:28:26
24.50,2025-05-09 17:28:27
24.50,2025-05-09 17:28:28
24.50,2025-05-09 17:28:29
24.50,2025-05-09 17:28:30
24.50,2025-05-09 17:28:31
24.50,2025-05-09 17:28:32
24.50,2025-05-09 17:28:33
24.50,2025-05-09 17:28:34
24.50,2025-05-09 17:28:35
24.50,2025-05-09 17:28:35
24.50,2025-05-09 17:28:36
24.50,2025-05-09 17:28:37
24.50,2025-05-09 17:28:38
24.50,2025-05-09 17:28:39
24.50,2025-05-09 17:28:39
24.50,2025-05-09 17:28:40
24.50,2025-05-09 17:28:41
24.50,2025-05-09 17:28:42
24.50,2025-05-09 17:28:42
24.50,2025-05-09 17:28:43
24.50,2025-05-09 17:28:44
24.50,2025-05-09 17:28:45
24.50,2025-05-09 17:28:45
24.50,2025-05-09 17:28:47
24.50,2025-05-09 17:28:48
24.50,2025-05-09 17:28:49
24.50,2025-05-09 17:28:51
24.50,2025-05-09 17:28:52
24.50,2025-05-09 17:28:53
24.50,2025-05-09 17:28:54
24.50,2025-05-09 17:28:55
24.50,2025-05-09 17:28:55
24.50,2025-05-09 17:28:56
24.50,2025-05-09 17:28:57
24.50,2025-05-09 17:28:58
24.50,2025-05-09 17:28:59
24.50,2025-05-09 17:29:00
24.50,2025-05-09 17:29:01
24.50,2025-05-09 17:29:02
24.50,2025-05-09 17:29:02
24.50,2025-05-09 17:29:03
24.50,2025-05-09 17:29:04
24.50,2025-05-09 17:29:05
24.50,2025-05-09 17:29:06
24.50,2025-05-09 17:29:06
24.50,2025-05-09 17:29:07
24.50,2025-05-09 17:29:09
24.50,2025-05-09 17:29:10
24.50,2025-05-09 17:29:11
24.50,2025-05-09 17:29:12
24.50,2025-05-09 17:29:13
24.50,2025-05-09 17:29:14
24.50,2025-05-09 17:29:15
24.50,2025-05-09 17:29:17
24.50,2025-05-09 17:29:18
24.50,2025-05-09 17:29:19
24.50,2025-05-09 17:29:20
24.50,2025-05-09 17:29:21
24.50,2025-05-09 17:29:22
24.50,2025-05-09 17:29:23
24.50,2025-05-09 17:29:23
24.50,2025-05-09 17:29:24
24.50,2025-05-09 17:29:25
24.50,2025-05-09 17:29:25
24.50,2025-05-09 17:29:26
24.50,2025-05-09 17:29:27
24.50,2025-05-09 17:29:29
24.50,2025-05-09 17:29:29
24.50,2025-05-09 17:29:30
24.50,2025-05-09 17:29:31
24.50,2025-05-09 17:29:32
24.50,2025-05-09 17:29:33
24.50,2025-05-09 17:29:34
24.50,2025-05-09 17:29:35
24.50,2025-05-09 17:29:36
24.50,2025-05-09 17:29:37
24.50,2025-05-09 17:29:38
24.50,2025-05-09 17:29:39
24.50,2025-05-09 17:29:40
24.50,2025-05-09 17:29:42
24.50,2025-05-09 17:29:43
24.50,2025-05-09 17:29:44
24.50,2025-05-09 17:29:45
24.50,2025-05-09 17:29:46
24.50,2025-05-09 17:29:47
24.50,2025-05-09 17:29:48
24.50,2025-05-09 17:29:49
24.50,2025-05-09 17:29:50
24.50,2025-05-09 17:29:51
24.50,2025-05-09 17:29:51
24.50,2025-05-09 17:29:52
24.50,2025-05-09 17:29:53
24.50,2025-05-09 17:29:54
24.20,2025-05-09 17:29:55
24.20,2025-05-09 17:29:56
24.20,2025-05-09 17:29:57
24.20,2025-05-09 17:29:58
24.20,2025-05-09 17:29:59
24.20,2025-05-09 17:30:00
24.20,2025-05-09 17:30:01
24.20,2025-05-09 17:30:01
24.20,2025-05-09 17:30:03
24.20,2025-05-09 17:30:04
24.10,2025-05-09 17:30:05
24.10,2025-05-09 17:30:06
24.20,2025-05-09 17:30:08
24.20,2025-05-09 17:30:09
24.20,2025-05-09 17:30:09
24.10,2025-05-09 17:30:10
24.10,2025-05-09 17:30:11
24.10,2025-05-09 17:30:12
24.20,2025-05-09 17:30:13
24.20,2025-05-09 17:30:15
24.20,2025-05-09 17:30:15
24.20,2025-05-09 17:30:16
24.20,2025-05-09 17:30:17
24.20,2025-05-09 17:30:18
24.20,2025-05-09 17:30:18
24.20,2025-05-09 17:30:19
24.20,2025-05-09 17:30:20
24.20,2025-05-09 17:30:21
24.20,2025-05-09 17:30:22
24.20,2025-05-09 17:30:22
24.20,2025-05-09 17:30:24
24.20,2025-05-09 17:30:25
24.20,2025-05-09 17:30:25
24.20,2025-05-09 17:30:26
24.20,2025-05-09 17:30:27
24.20,2025-05-09 17:30:28
24.20,2025-05-09 17:30:29
24.20,2025-05-09 17:30:30
24.20,2025-05-09 17:30:30
24.20,2025-05-09 17:30:31
 nan,2025-05-09 17:30:32
 nan,2025-05-09 17:30:33
 nan,2025-05-09 17:30:34
 nan,2025-05-09 17:30:34
 nan,2025-05-09 17:30:36
 nan,2025-05-09 17:30:36
 nan,2025-05-09 17:30:37
 nan,2025-05-09 17:30:38
 nan,2025-05-09 17:30:39
 nan,2025-05-09 17:30:40
 nan,2025-05-09 17:30:41
 nan,2025-05-09 17:30:42
 nan,2025-05-09 17:30:43
 nan,2025-05-09 17:30:44
 nan,2025-05-09 17:30:45
 nan,2025-05-09 17:30:46
 nan,2025-05-09 17:30:47
 nan,2025-05-09 17:30:48
 nan,2025-05-09 17:30:49
 nan,2025-05-09 17:30:50
 nan,2025-05-09 17:30:52
 nan,2025-05-09 17:30:52
 nan,2025-05-09 17:30:53
 nan,2025-05-09 17:30:54
 nan,2025-05-09 17:30:55
 nan,2025-05-09 17:30:56
 nan,2025-05-09 17:30:57
 nan,2025-05-09 17:30:58
 nan,2025-05-09 17:30:58
 nan,2025-05-09 17:30:59
 nan,2025-05-09 17:31:00
 nan,2025-05-09 17:31:01
 nan,2025-05-09 17:31:02
 nan,2025-05-09 17:31:03
 nan,2025-05-09 17:31:04
 nan,2025-05-09 17:31:05
 nan,2025-05-09 17:31:05
25.80,1970-01-01 01:03:07
24.80,1970-01-01 01:03:09
24.80,1970-01-01 01:03:11
24.80,1970-01-01 01:03:13
24.80,1970-01-01 01:03:16
